playerId,teamId,role,name,team,eliminations_avg_per_10m,deaths_avg_per_10m,healing_avg_per_10m,ultimates_earned_avg_per_10m,hero_damage_avg_per_10m,final_blows_avg_per_10m,time_played_total
8811,7692,offense,JinMu,CDH,15.789164731575733,6.173595698726544,3331.0300521022154,4.727062815342919,8333.914349087212,6.657925905216597,92911.81800556183
8912,7692,tank,JIQIREN,CDH,11.15240272784739,7.08505585063246,0,4.329756353164281,6164.263539963502,3.4113231873415546,4573.005588531494
8748,7696,tank,JJANU,VAN,20.056907588900238,3.381133708724306,215.48021781754488,2.321375382109225,6203.063755566482,5.551115044174234,107005.52866822481
4653,4403,support,JJONAK,NYE,15.75246604583466,3.9487477554155532,8675.063019081728,4.859997237434527,7116.885007058558,4.367922517144281,98765.48823994398
10095,4407,tank,Karayan,FLA,18.129555992609404,6.0431853308698,0,2.41727413234792,3955.7030766073603,1.20863706617396,496.42693972587585
8790,4410,support,Krillin,LDN,14.98763673110644,4.176882367685401,10410.303998788157,5.159678218905496,6330.615664582055,1.7198927396351653,2442.012750685215
8706,4407,support,Kris,FLA,10.203947254292927,4.54304955001525,6137.84765082973,3.0812481175182294,3050.12196833987,1.6767722313936413,83732.30267733335
8744,7694,support,Kruise,PAR,10.73410057999197,4.748518683946028,7134.622339137903,3.756290899240888,3778.743692713302,2.2357340343680754,93123.7780520916
8718,7693,offense,Krystal,HZS,14.883271732372982,5.385115413137802,9068.702549918366,5.003493061025674,5655.519835701009,3.604211103281206,14150.114557266235
5865,4405,offense,KSF,VAL,16.368965401252066,5.173247513770286,194.40796890550988,4.175994980995291,8735.4735822407,6.505514569274381,77011.58681070805
8772,7692,support,Kyo,CDH,12.439330008432766,4.841849977159043,7953.5513696164535,4.380411925644558,5188.9850258484785,3.145577703281848,92320.08470082283
8786,7692,tank,lateyoung,CDH,17.70274883499123,5.472358112865074,154.50306651558446,4.186683616469063,8874.897900978533,5.175663998312148,18200.563257336617
4654,4403,offense,Libero,NYE,16.7714207587305,4.4993412133444295,5891.024842138367,4.132821844841653,5050.28724858828,4.701558795966651,94947.23332673311
4629,4525,offense,LiNkzr,HOU,16.4065955278,5.812302442954404,1104.6692060502344,4.054052956357406,7407.178794460042,7.424964392444641,53576.01450651884
4095,7695,offense,Logix,TOR,16.01310564895009,6.080678701860169,402.70119358413774,4.145028568470598,7601.828625923485,8.368265223138755,30687.363886356354
8891,4408,support,Luffy,SHD,13.818266849529744,5.0774966106252215,8025.212769403138,4.423340605575347,5558.513252281081,3.2271696249127175,96307.3021017313
3313,7695,offense,Mangachu,TOR,15.702392420148852,6.726649052521059,1322.146000209048,4.002975203034004,7046.254498345761,5.818757769358708,29078.371485233307
4093,4403,tank,Mano,NYE,16.42121653380923,5.220793426645448,5.5200777892269635,4.194846811409308,6858.0373769050175,5.597176208566399,98835.55196160078
8218,4409,tank,Marve1,SEO,16.43432362672303,5.59503653887369,0,4.26204977726115,7097.185112884094,5.121475452511341,68417.78375178576
8681,7698,support,Masaa,ATL,13.218888665398183,4.617815194423795,6510.413397829587,3.6439902214500695,4583.451469370438,2.544510413253928,95499.70742279291
8242,4409,tank,Michelle,SEO,18.928175804192488,3.239774067887675,235.7952959181401,2.6340179921691806,6474.671283294778,5.737667099221239,88154.29533523321
3969,4523,tank,Mickie,DAL,12.005155835787189,7.258931435592254,1734.6975259190162,1.6751380235982125,3329.1234101977225,4.746224400194935,2149.0766428112984
5716,4404,support,moth,SFS,13.092685229926502,3.7172957280261913,6671.223897496175,3.4040981597808906,3890.4974771238044,2.474774227774343,116859.14486837387
4623,4525,tank,Muma,HOU,14.567677770093919,5.986446244581995,0,3.8131489280670787,6642.683779999652,4.675882105229061,91105.80429810286
4612,7695,support,Neko,TOR,11.636415430026343,4.737683425082154,8526.6366062828,4.473219438036101,5218.158716398567,3.1660117306370377,79405.89656293392
8236,4403,offense,Nenne,NYE,19.365666642520445,3.75941438794352,110.60100633700493,4.3480771390805835,9397.008782474759,6.869961879747322,89694.82084268332
5619,7699,offense,nero,GZC,18.31191879977491,4.341671036517061,935.5898179018685,3.58868749881853,6946.6690643872225,7.065228513298982,37451.017968058586
8743,7694,offense,NiCOgdh,PAR,15.213664160025866,4.975537964285189,6437.084344879764,4.454594886827979,5025.403255479667,3.721021981837214,56436.10841995478
8671,7698,offense,NLaaeR,ATL,14.080962345593624,5.434230670687519,2173.9922612714863,4.053155472612238,5453.281878219652,4.293342463581851,19984.42955058813
8714,7693,tank,NoSmite,HZS,13.312891496376045,6.144411459865866,0,3.7378503047517353,6016.341504280257,4.249884593073891,11717.965255141258
4607,4523,tank,NotE,DAL,16.891795727275532,4.5952812792362225,214.55317615358314,3.6087596749680584,6368.215241431795,5.479968395321865,94270.61667746305
5717,4523,tank,OGE,DAL,15.400808561202199,5.955504487094048,0.122541257007259,4.1357670049264215,7316.465414375885,5.136228737546719,76164.83221244812
8673,7699,support,Onlywish,GZC,1.8810629321427181,3.493402588265048,6959.532359337786,3.7621258642854363,243.10677643543295,0.8061698280611649,2232.780162870884
4668,4524,tank,Poko,PHI,16.525459725762182,3.8140415996445896,214.63533657157953,3.6353546749439545,5996.660647834629,4.843031821196523,97377.01865512133
8702,7698,tank,Pokpo,ATL,15.722024581819937,6.069815448456248,1.701721161174384,4.322923828254033,7423.960201643784,4.519132669653557,94796.95138776302
4662,4410,offense,Profit,LDN,18.6100001167881,4.38408656597412,938.7857988819973,4.61808804673255,8591.855488998663,6.359334359434986,87178.93550878763
9653,4410,support,QuaterMain,LDN,7.12290319994759,4.349383369879502,6196.268643205542,3.1937501073511316,1912.307156847464,1.3027138595774355,28555.772034287453
8781,7696,support,RAPEL,VAN,16.262928785766466,4.931582571609739,10575.563041600273,5.533913267378868,5336.528022301765,3.6139841746147705,15938.08860719204
4658,4404,offense,Rascal,SFS,16.79781160526914,4.475500854271008,8276.767041329105,5.15093733490246,5858.14084334196,4.763295528627019,102156.16416734457
4136,4525,support,Rawkus,HOU,11.50589091779256,4.7913290659415715,8522.386976237885,4.35575369631052,5264.797418679851,2.98201599208951,89536.74316579103
8715,7693,support,Revenge,HZS,12.310515317275962,4.213666316651504,7383.005029662976,3.9658035921425916,5952.605162249915,4.131045408481866,7262.084299147129
8716,7693,tank,Ria,HZS,17.2863660515122,4.163638606705606,312.360358371219,2.9505602873012418,6161.024705061074,5.35144446112238,94965.0143418312
8724,7699,tank,Rio,GZC,15.196562177181958,4.940225160073287,0.014095752096275515,3.919961268319021,6766.2748858336645,4.852965748278514,89388.63830924034
8686,4406,support,Ripa,GLA,10.79921556362912,5.39960778181456,12489.082152654599,6.299542412116987,9261.831927454985,2.69980389090728,666.7150921821594
8726,7699,support,Rise,GZC,15.310562415318543,4.0290953724522485,6283.241665696442,4.0290953724522485,3448.5726852797393,4.0290953724522485,2233.7520381212234
8222,7697,tank,rOar,WAS,15.3419957230817,5.686102599331732,0,4.1663148078052785,7043.652963356903,4.841048180767453,91591.73456722498
8687,7695,support,RoKy,TOR,12.15386135809905,4.07095356169337,6333.016609307489,3.2154633204679524,4263.718163892984,1.8437289681582294,40678.430124640465
4105,4409,support,ryujehong,SEO,14.152542735828968,4.251865977654415,9351.219339484047,4.672305675604293,6302.228814735572,3.6144251452787928,88478.80012613535
4669,4524,tank,Sado,PHI,15.891833707366338,6.458353066745566,0,3.795430238277015,6593.204232859594,4.903451001386918,98012.60374867916
4099,4403,offense,Saebyeolbe,NYE,17.099835765440837,3.964826784874618,818.2796861969043,4.208067691922141,5885.124874578069,5.9107540412547985,24666.903576493263
9155,7693,offense,SASIN,HZS,15.21798165557042,4.972211828057661,450.4674358264473,2.862788628275623,6304.243753389829,6.026923427948681,3982.1312294602394
5442,4407,offense,sayaplayer,FLA,13.396876671778264,5.487655323972403,4204.440752659339,4.051289165348753,6048.630899729238,6.067726272647337,65164.442533016205
8728,7696,offense,SeoMinSoo,VAN,21.09257796059181,3.5886443117828426,198.21605522091335,5.075464930600592,10933.062490683697,7.048881388304151,88780.04402774572
10041,4405,offense,Shax,VAL,16.92044623061998,5.69483162609509,332.208913903024,4.148087233822349,6499.728449438213,6.515074864421543,25602.161674439907
4644,4406,support,Shaz,GLA,14.269397442725468,4.063945232432995,10113.314710886783,4.988753282121273,6467.514173876439,3.243340906653256,92127.2257834673
8725,7699,support,shu,GZC,14.059121873833732,3.826302436761107,8793.613298180677,4.767640558371362,6458.460593895372,3.6095915022896814,88597.28304356337
4139,4404,offense,sinatraa,SFS,20.91431430866805,3.4978222425955248,111.56232065625713,5.252784959468712,11849.397958880281,7.019850867492749,99147.4054275155
8749,7696,support,SLIME,VAN,14.527620758386355,3.703972196353841,5882.757861045417,3.1927043748306967,4165.190298138548,2.724948708330799,110314.00300526619
7831,4404,tank,Smurf,SFS,17.720797320348346,4.922443700096762,0,3.9994855063286194,6587.333835231743,4.983974246347972,19502.50847929716
4493,4524,offense,snillo,PHI,13.115662856790575,7.286479364883652,6369.452282835083,2.914591745953461,4268.438246715948,2.914591745953461,411.7214706540108
3987,7694,offense,SoOn,PAR,17.156116988128872,6.122379003606774,181.9990697359485,4.45962928991137,8755.638934273284,6.852835525230187,62426.71350055933
4637,4406,tank,SPACE,GLA,16.937870171751403,3.754919185429804,349.49735800287397,4.028946818291545,6297.654848615361,5.421303439318771,81013.72758710384
4094,4525,tank,SPREE,HOU,16.05798718776571,4.9519748935420695,442.66162640713276,3.723780592769103,7074.346063170807,5.265556417143679,45921.07288277149
8747,7696,offense,Stitch,VAN,17.654421547989003,5.264494636362879,628.3181248471016,4.211595709090304,7419.04222055147,6.807113994925025,24503.776508569717
8783,7697,offense,Stratus,WAS,15.85174933536505,5.322344928358932,1105.0552882167635,3.7852055988689877,6520.33281932997,5.648987035875544,31226.83746302128
4610,4404,offense,STRIKER,SFS,16.207207789794488,6.053294475706376,140.2940668266628,4.4911539658466655,7380.909425375598,8.201237676763476,6145.413898050785
4490,4404,tank,super,SFS,17.35166422620788,5.256227979760047,5.826254042403022,4.657262465787391,8277.983327545839,6.19745950171708,98169.25787597895
4144,4406,offense,Surefour,GLA,16.26468290530355,4.850342899671546,2334.307256138072,4.409402636065042,7702.970198495068,6.784467237763712,59872.05564779043
3380,4523,offense,Taimou,DAL,13.643140008755552,5.311079503408411,353.58013189737164,4.141667502657935,6980.86447007173,6.724119004315236,12313.880814254284
4104,4409,support,tobi,SEO,12.527639440624231,3.561284599048421,6536.903534654539,3.460255248720806,3821.9837765575403,2.0837303505070546,47510.945922493935
10021,4523,tank,Trill,DAL,11.016713537469819,6.549455127086869,0,3.4829472352138264,5723.6250441722395,3.369372868848158,15848.646640956402
8729,7696,support,Twilight,VAN,16.04498551318908,4.139106715040622,9320.4464205209,5.04899655326076,7122.262342672265,4.156947692260625,100891.33447140455
3983,4523,support,uNKOE,DAL,12.889446189242568,4.796601668307199,9419.885852098867,4.592007284350968,5795.335146143814,3.175001736209663,79181.05906301737
8688,4404,support,Viol2t,SFS,17.18576399073609,4.195764419524232,10409.200261317663,5.300485790683012,7637.591409425681,4.440653393426424,110254.04520982504
5809,4406,tank,Void,GLA,19.343388606181907,3.17893608454403,250.965631619665,2.0488097242130103,6457.220391001489,5.555847010143466,82291.68282806873
8710,7692,offense,YangXiaoLong,CDH,15.342480735648596,5.957452626076316,299.6836110322453,4.115422264197534,7572.263393524708,6.295546806421156,51464.94974344969
8894,4408,offense,YOUNGJIN,SHD,17.674387035285346,5.835629684508543,5143.003543797396,4.046751239314765,6183.788215538029,6.204125244379921,89553.31785142422
8813,7692,support,Yveltal,CDH,7.512112361187784,4.692622752123386,7691.353636711633,3.6026811671378427,2209.11133196717,1.5206969419259373,91931.53227686882
8642,4523,offense,ZachaREEE,DAL,15.16782324222973,5.666740497634409,6211.639093237892,4.642945033734982,5698.4145321753185,3.8669471980405117,92010.56590074301
4098,4409,tank,ZUNBA,SEO,18.577578960158057,2.9596633147310634,0,2.549863778845224,6789.544550686191,5.7371935024017535,13177.174513697624
